	larva(3)
tail_y(454)	756
tail_y(455)	756
tail_y(456)	756
tail_y(457)	756
tail_y(458)	756
tail_y(459)	756
tail_y(460)	756
tail_y(461)	756
tail_y(462)	756
tail_y(463)	756
tail_y(464)	756
tail_y(465)	756
tail_y(466)	756
tail_y(467)	757
tail_y(468)	756
tail_y(469)	756
tail_y(470)	756
tail_y(471)	756
tail_y(472)	756
tail_y(473)	758
tail_y(474)	757
tail_y(475)	758
tail_y(476)	759
tail_y(477)	760
tail_y(478)	760
tail_y(479)	760
tail_y(480)	759
tail_y(481)	761
tail_y(482)	761
tail_y(483)	761
tail_y(484)	762
tail_y(485)	761
tail_y(486)	762
tail_y(487)	761
tail_y(488)	762
tail_y(489)	761
tail_y(490)	762
tail_y(491)	763
tail_y(492)	763
tail_y(493)	762
tail_y(494)	763
tail_y(495)	762
tail_y(496)	762
tail_y(497)	763
tail_y(498)	762
tail_y(499)	762
tail_y(500)	762
tail_y(501)	762
tail_y(502)	762
tail_y(503)	762
tail_y(504)	761
tail_y(505)	760
tail_y(506)	759
tail_y(507)	759
tail_y(508)	759
tail_y(509)	759
tail_y(510)	759
tail_y(511)	759
tail_y(512)	759
tail_y(513)	759
tail_y(514)	759
tail_y(515)	759
tail_y(516)	759
tail_y(517)	759
tail_y(518)	759
tail_y(519)	759
tail_y(520)	759
tail_y(521)	759
tail_y(522)	758
tail_y(523)	758
tail_y(524)	758
tail_y(525)	758
tail_y(526)	757
tail_y(527)	757
tail_y(528)	755
tail_y(529)	755
tail_y(530)	758
tail_y(531)	759
tail_y(532)	759
tail_y(533)	759
tail_y(534)	759
tail_y(535)	760
tail_y(536)	759
tail_y(537)	759
tail_y(538)	759
tail_y(539)	759
tail_y(540)	759
tail_y(541)	759
tail_y(542)	759
tail_y(543)	759
tail_y(544)	759
tail_y(545)	759
tail_y(546)	759
tail_y(547)	758
tail_y(548)	758
tail_y(549)	758
tail_y(550)	758
tail_y(551)	758
tail_y(552)	758
tail_y(553)	758
tail_y(554)	758
tail_y(555)	758
tail_y(556)	758
tail_y(557)	758
tail_y(558)	758
tail_y(559)	758
tail_y(560)	758
tail_y(561)	758
tail_y(562)	758
tail_y(563)	759
tail_y(564)	758
tail_y(565)	759
tail_y(566)	759
tail_y(567)	759
tail_y(568)	758
tail_y(569)	759
tail_y(570)	758
tail_y(571)	758
tail_y(572)	758
tail_y(573)	758
tail_y(574)	758
tail_y(575)	758
tail_y(576)	757
tail_y(577)	757
tail_y(578)	757
tail_y(579)	757
tail_y(580)	758
tail_y(581)	758
tail_y(582)	758
tail_y(583)	759
tail_y(584)	760
tail_y(585)	760
tail_y(586)	760
tail_y(587)	762
tail_y(588)	761
tail_y(589)	762
tail_y(590)	763
tail_y(591)	762
tail_y(592)	763
tail_y(593)	764
tail_y(594)	764
tail_y(595)	765
tail_y(596)	765
tail_y(597)	765
tail_y(598)	765
tail_y(599)	765
tail_y(600)	765
tail_y(601)	765
tail_y(602)	765
tail_y(603)	765
tail_y(604)	765
tail_y(605)	765
tail_y(606)	765
tail_y(607)	765
tail_y(608)	764
tail_y(609)	764
tail_y(610)	764
tail_y(611)	764
tail_y(612)	764
tail_y(613)	764
tail_y(614)	762
tail_y(615)	762
tail_y(616)	762
tail_y(617)	762
tail_y(618)	762
tail_y(619)	762
tail_y(620)	762
tail_y(621)	762
tail_y(622)	762
tail_y(623)	762
tail_y(624)	762
tail_y(625)	762
tail_y(626)	762
tail_y(627)	761
tail_y(628)	763
tail_y(629)	762
tail_y(630)	764
tail_y(631)	764
tail_y(632)	765
tail_y(633)	765
tail_y(634)	765
tail_y(635)	764
tail_y(636)	765
tail_y(637)	766
tail_y(638)	766
tail_y(639)	766
tail_y(640)	766
tail_y(641)	766
tail_y(642)	767
tail_y(643)	767
tail_y(644)	768
tail_y(645)	770
tail_y(646)	768
tail_y(647)	770
tail_y(648)	770
tail_y(649)	766
tail_y(650)	764
tail_y(651)	762
tail_y(652)	761
tail_y(653)	760
tail_y(654)	759
tail_y(655)	759
tail_y(656)	759
tail_y(657)	758
tail_y(658)	758
tail_y(659)	758
tail_y(660)	758
tail_y(661)	758
tail_y(662)	758
tail_y(663)	757
tail_y(664)	758
tail_y(665)	758
tail_y(666)	759
tail_y(667)	759
tail_y(668)	758
tail_y(669)	759
tail_y(670)	759
tail_y(671)	759
tail_y(672)	757
tail_y(673)	757
tail_y(674)	756
tail_y(675)	755
tail_y(676)	755
tail_y(677)	753
tail_y(678)	754
tail_y(679)	754
tail_y(680)	753
tail_y(681)	756
tail_y(682)	756
tail_y(683)	756
tail_y(684)	756
tail_y(685)	756
tail_y(686)	755
tail_y(687)	757
tail_y(688)	757
tail_y(689)	756
tail_y(690)	755
tail_y(691)	756
tail_y(692)	756
tail_y(693)	758
tail_y(694)	758
tail_y(695)	758
tail_y(696)	758
tail_y(697)	757
tail_y(698)	758
tail_y(699)	759
tail_y(700)	761
tail_y(701)	760
tail_y(702)	760
tail_y(703)	760
tail_y(704)	757
tail_y(705)	755
tail_y(706)	754
tail_y(707)	754
tail_y(708)	753
tail_y(709)	754
tail_y(710)	753
tail_y(711)	753
tail_y(712)	754
tail_y(713)	753
tail_y(714)	753
tail_y(715)	753
tail_y(716)	753
tail_y(717)	753
tail_y(718)	754
tail_y(719)	753
tail_y(720)	753
tail_y(721)	752
tail_y(722)	751
tail_y(723)	752
tail_y(724)	753
tail_y(725)	753
tail_y(726)	753
tail_y(727)	753
tail_y(728)	756
tail_y(729)	755
tail_y(730)	753
tail_y(731)	752
tail_y(732)	751
tail_y(733)	750
tail_y(734)	748
tail_y(735)	749
tail_y(736)	746
tail_y(737)	745
tail_y(738)	744
tail_y(739)	744
tail_y(740)	746
tail_y(741)	748
tail_y(742)	749
tail_y(743)	749
tail_y(744)	746
tail_y(745)	745
tail_y(746)	745
tail_y(747)	745
tail_y(748)	745
tail_y(749)	745
tail_y(750)	745
tail_y(751)	745
tail_y(752)	745
tail_y(753)	744
tail_y(754)	745
tail_y(755)	746
tail_y(756)	744
tail_y(757)	743
tail_y(758)	741
tail_y(759)	742
tail_y(760)	742
tail_y(761)	741
tail_y(762)	741
tail_y(763)	739
tail_y(764)	739
tail_y(765)	738
tail_y(766)	739
tail_y(767)	739
tail_y(768)	739
tail_y(769)	738
tail_y(770)	738
tail_y(771)	738
tail_y(772)	739
tail_y(773)	738
tail_y(774)	739
tail_y(775)	737
tail_y(776)	737
tail_y(777)	734
tail_y(778)	733
tail_y(779)	732
tail_y(780)	733
tail_y(781)	733
tail_y(782)	732
tail_y(783)	729
tail_y(784)	729
tail_y(785)	728
tail_y(786)	726
tail_y(787)	726
tail_y(788)	726
tail_y(789)	725
tail_y(790)	725
tail_y(791)	725
tail_y(792)	726
tail_y(793)	726
tail_y(794)	726
tail_y(795)	727
tail_y(796)	727
tail_y(797)	727
tail_y(798)	727
tail_y(799)	727
tail_y(800)	727
tail_y(801)	727
tail_y(802)	727
tail_y(803)	727
tail_y(804)	726
tail_y(805)	726
tail_y(806)	726
tail_y(807)	726
tail_y(808)	724
tail_y(809)	724
tail_y(810)	725
tail_y(811)	727
tail_y(812)	726
tail_y(813)	731
tail_y(814)	731
tail_y(815)	731
tail_y(816)	730
tail_y(817)	731
tail_y(818)	731
tail_y(819)	731
tail_y(820)	731
tail_y(821)	732
tail_y(822)	733
tail_y(823)	732
tail_y(824)	732
tail_y(825)	732
tail_y(826)	732
tail_y(827)	731
tail_y(828)	732
tail_y(829)	733
tail_y(830)	731
tail_y(831)	731
tail_y(832)	730
tail_y(833)	729
tail_y(834)	731
tail_y(835)	730
tail_y(836)	730
tail_y(837)	729
tail_y(838)	728
tail_y(839)	728
tail_y(840)	728
tail_y(841)	728
tail_y(842)	727
tail_y(843)	727
tail_y(844)	727
tail_y(845)	728
tail_y(846)	726
tail_y(847)	725
tail_y(848)	726
tail_y(849)	725
tail_y(850)	725
tail_y(851)	725
tail_y(852)	725
tail_y(853)	727
tail_y(854)	727
tail_y(855)	726
tail_y(856)	726
tail_y(857)	725
tail_y(858)	724
tail_y(859)	725
tail_y(860)	726
tail_y(861)	726
tail_y(862)	725
tail_y(863)	724
tail_y(864)	726
tail_y(865)	730
tail_y(866)	729
tail_y(867)	730
tail_y(868)	728
tail_y(869)	728
tail_y(870)	727
tail_y(871)	726
tail_y(872)	726
tail_y(873)	725
tail_y(874)	723
tail_y(875)	725
tail_y(876)	724
tail_y(877)	724
tail_y(878)	726
tail_y(879)	726
tail_y(880)	725
tail_y(881)	722
tail_y(882)	720
tail_y(883)	721
tail_y(884)	723
tail_y(885)	721
tail_y(886)	721
tail_y(887)	721
tail_y(888)	720
tail_y(889)	718
tail_y(890)	715
tail_y(891)	715
tail_y(892)	715
tail_y(893)	715
tail_y(894)	715
tail_y(895)	716
tail_y(896)	715
tail_y(897)	715
tail_y(898)	715
tail_y(899)	714
tail_y(900)	714
tail_y(901)	711
tail_y(902)	708
tail_y(903)	709
tail_y(904)	712
tail_y(905)	711
tail_y(906)	712
tail_y(907)	712
tail_y(908)	712
tail_y(909)	712
tail_y(910)	712
tail_y(911)	713
tail_y(912)	713
tail_y(913)	712
tail_y(914)	711
tail_y(915)	710
tail_y(916)	710
tail_y(917)	710
tail_y(918)	708
tail_y(919)	709
tail_y(920)	711
tail_y(921)	710
tail_y(922)	713
tail_y(923)	713
tail_y(924)	712
tail_y(925)	712
tail_y(926)	712
tail_y(927)	713
tail_y(928)	715
tail_y(929)	715
tail_y(930)	714
tail_y(931)	716
tail_y(932)	714
tail_y(933)	716
tail_y(934)	715
tail_y(935)	715
tail_y(936)	717
tail_y(937)	718
tail_y(938)	717
tail_y(939)	718
tail_y(940)	717
tail_y(941)	712
tail_y(942)	709
tail_y(943)	709
tail_y(944)	711
tail_y(945)	717
tail_y(946)	720
tail_y(947)	723
tail_y(948)	724
tail_y(949)	725
tail_y(950)	725
tail_y(951)	725
tail_y(952)	725
tail_y(953)	725
tail_y(954)	725
tail_y(955)	725
tail_y(956)	725
tail_y(957)	724
tail_y(958)	725
tail_y(959)	725
tail_y(960)	725
tail_y(961)	725
tail_y(962)	725
tail_y(963)	725
tail_y(964)	724
tail_y(965)	724
tail_y(966)	726
tail_y(967)	725
tail_y(968)	726
tail_y(969)	727
tail_y(970)	726
tail_y(971)	726
tail_y(972)	726
tail_y(973)	726
tail_y(974)	725
tail_y(975)	726
tail_y(976)	726
tail_y(977)	725
tail_y(978)	725
tail_y(979)	725
tail_y(980)	725
tail_y(981)	724
tail_y(982)	724
tail_y(983)	724
tail_y(984)	723
tail_y(985)	724
tail_y(986)	725
tail_y(987)	724
tail_y(988)	724
tail_y(989)	724
tail_y(990)	724
tail_y(991)	724
tail_y(992)	725
tail_y(993)	724
tail_y(994)	724
tail_y(995)	722
tail_y(996)	722
tail_y(997)	722
tail_y(998)	721
tail_y(999)	722
tail_y(1000)	721
tail_y(1001)	721
tail_y(1002)	720
tail_y(1003)	719
tail_y(1004)	718
tail_y(1005)	719
tail_y(1006)	717
tail_y(1007)	718
tail_y(1008)	716
tail_y(1009)	714
tail_y(1010)	713
tail_y(1011)	713
tail_y(1012)	713
tail_y(1013)	713
tail_y(1014)	712
tail_y(1015)	712
tail_y(1016)	712
tail_y(1017)	712
tail_y(1018)	712
tail_y(1019)	712
tail_y(1020)	712
tail_y(1021)	712
tail_y(1022)	713
tail_y(1023)	713
tail_y(1024)	712
tail_y(1025)	713
tail_y(1026)	713
tail_y(1027)	714
tail_y(1028)	713
tail_y(1029)	714
tail_y(1030)	714
tail_y(1031)	713
tail_y(1032)	713
tail_y(1033)	712
tail_y(1034)	712
tail_y(1035)	712
tail_y(1036)	711
tail_y(1037)	711
tail_y(1038)	710
tail_y(1039)	711
tail_y(1040)	714
tail_y(1041)	711
tail_y(1042)	709
tail_y(1043)	710
tail_y(1044)	711
tail_y(1045)	712
tail_y(1046)	711
tail_y(1047)	711
tail_y(1048)	712
tail_y(1049)	712
tail_y(1050)	712
tail_y(1051)	712
tail_y(1052)	712
tail_y(1053)	712
tail_y(1054)	712
tail_y(1055)	713
tail_y(1056)	712
tail_y(1057)	711
tail_y(1058)	711
tail_y(1059)	711
tail_y(1060)	711
tail_y(1061)	713
tail_y(1062)	711
tail_y(1063)	713
tail_y(1064)	713
radius_1(0)	5,50423
radius_1(1)	5,47683
radius_1(2)	5,86101
radius_1(3)	5,73089
radius_1(4)	5,35958
radius_1(5)	5,41559
radius_1(6)	5,64303
radius_1(7)	6,02386
radius_1(8)	5,9823
radius_1(9)	5,88257
radius_1(10)	5,79447
radius_1(11)	5,96899
radius_1(12)	5,58127
radius_1(13)	5,50348
radius_1(14)	5,78612
radius_1(15)	5,32271
radius_1(16)	5,76788
radius_1(17)	5,59144
radius_1(18)	5,27909
radius_1(19)	5,29309
radius_1(20)	5,49573
radius_1(21)	5,8891
radius_1(22)	5,52802
radius_1(23)	5,65741
radius_1(24)	5,83798
radius_1(25)	6,18549
radius_1(26)	5,68646
radius_1(27)	5,53595
radius_1(28)	6,00317
radius_1(29)	5,59748
radius_1(30)	5,58063
radius_1(31)	5,52496
radius_1(32)	5,59351
radius_1(33)	6,22003
radius_1(34)	5,91046
radius_1(35)	5,42478
radius_1(36)	5,43758
radius_1(37)	5,91345
radius_1(38)	5,53125
radius_1(39)	5,59998
radius_1(40)	5,53845
radius_1(41)	5,42249
radius_1(42)	5,44409
radius_1(43)	5,88336
radius_1(44)	5,61884
radius_1(45)	5,93134
radius_1(46)	5,49778
radius_1(47)	5,82916
radius_1(48)	5,83938
radius_1(49)	5,68818
radius_1(50)	5,54951
radius_1(51)	5,38637
radius_1(52)	5,99078
radius_1(53)	5,57776
radius_1(54)	5,55103
radius_1(55)	5,41279
radius_1(56)	6,22003
radius_1(57)	5,9823
radius_1(58)	5,93024
radius_1(59)	5,91992
radius_1(60)	6,1037
radius_1(61)	5,9823
radius_1(62)	6
radius_1(63)	5,59998
radius_1(64)	5,67078
radius_1(65)	5,98553
radius_1(66)	5,87554
radius_1(67)	6,27905
radius_1(68)	5,58488
radius_1(69)	5,52411
radius_1(70)	6,00836
radius_1(71)	6,34821
radius_1(72)	6,20001
radius_1(73)	5,60089
radius_1(74)	5,41042
radius_1(75)	5,5238
radius_1(76)	5,9823
radius_1(77)	5,7782
radius_1(78)	5,62213
radius_1(79)	5,62213
radius_1(80)	5,49164
radius_1(81)	5,57367
radius_1(82)	5,56977
radius_1(83)	5,69092
radius_1(84)	5,37292
radius_1(85)	5,40017
radius_1(86)	5,59174
radius_1(87)	6,00421
radius_1(88)	5,93024
radius_1(89)	5,81549
radius_1(90)	6,20001
radius_1(91)	5,90814
radius_1(92)	5,59265
radius_1(93)	5,5921
radius_1(94)	5,44994
radius_1(95)	5,50745
radius_1(96)	5,65592
radius_1(97)	5,5217
radius_1(98)	5,93024
radius_1(99)	6,52304
radius_1(100)	6,10619
radius_1(101)	6,22003
radius_1(102)	6,22003
radius_1(103)	6,22003
radius_1(104)	6
radius_1(105)	6,27905
radius_1(106)	6,22015
radius_1(107)	5,97107
radius_1(108)	6
radius_1(109)	6,22003
radius_1(110)	5,96674
radius_1(111)	5,80835
radius_1(112)	5,97034
radius_1(113)	6,11115
radius_1(114)	6,07062
radius_1(115)	5,2995
radius_1(116)	5,52169
radius_1(117)	5,71937
radius_1(118)	5,75199
radius_1(119)	6,01335
radius_1(120)	5,53847
radius_1(121)	5,46715
radius_1(122)	6,48888
radius_1(123)	5,70917
radius_1(124)	5,39867
radius_1(125)	6,14581
radius_1(126)	5,53864
radius_1(127)	5,90924
radius_1(128)	5,90228
radius_1(129)	6,02118
radius_1(130)	5,47736
radius_1(131)	6,14178
radius_1(132)	6,17926
radius_1(133)	6,35697
radius_1(134)	6,0596
radius_1(135)	6,75598
radius_1(136)	6,71198
radius_1(137)	6,03986
radius_1(138)	6,27612
radius_1(139)	5,9823
radius_1(140)	5,9823
radius_1(141)	6,14398
radius_1(142)	5,91107
radius_1(143)	6,29718
radius_1(144)	5,87683
radius_1(145)	6,05499
radius_1(146)	5,67413
radius_1(147)	5,93024
radius_1(148)	6,12946
radius_1(149)	5,85242
radius_1(150)	6,03021
radius_1(151)	5,98767
radius_1(152)	5,59998
radius_1(153)	5,60223
radius_1(154)	5,68024
radius_1(155)	5,01965
radius_1(156)	5,63458
radius_1(157)	5,49829
radius_1(158)	5,86792
radius_1(159)	5,53009
radius_1(160)	5,5611
radius_1(161)	5,60175
radius_1(162)	5,46468
radius_1(163)	5,53204
radius_1(164)	5,53253
radius_1(165)	5,58238
radius_1(166)	5,49316
radius_1(167)	5,47119
radius_1(168)	5,59998
radius_1(169)	5,5238
radius_1(170)	5,24525
radius_1(171)	5,62878
radius_1(172)	5,19958
radius_1(173)	5,62683
radius_1(174)	5,79781
radius_1(175)	5,98816
radius_1(176)	5,57928
radius_1(177)	6
radius_1(178)	5,85158
radius_1(179)	5,8288
radius_1(180)	5,77313
radius_1(181)	5,91437
radius_1(182)	5,77142
radius_1(183)	6,09335
radius_1(184)	6,05492
radius_1(185)	5,75024
radius_1(186)	5,95234
radius_1(187)	6,18586
radius_1(188)	6,12974
radius_1(189)	6,05786
radius_1(190)	6,64502
radius_1(191)	6,44885
radius_1(192)	5,82727
radius_1(193)	5,84714
radius_1(194)	5,77124
radius_1(195)	5,99597
radius_1(196)	5,51893
radius_1(197)	5,23663
radius_1(198)	5,27185
radius_1(199)	5,85864
radius_1(200)	5,41444
radius_1(201)	5,58063
radius_1(202)	5,71667
radius_1(203)	5,50717
radius_1(204)	5,56328
radius_1(205)	5,6864
radius_1(206)	5,59064
radius_1(207)	4,90308
radius_1(208)	5,30646
radius_1(209)	5,33701
radius_1(210)	5,32944
radius_1(211)	5,55957
radius_1(212)	5,55857
radius_1(213)	5,27196
radius_1(214)	5,38349
radius_1(215)	5,62732
radius_1(216)	5,37216
radius_1(217)	5,63556
radius_1(218)	5,51351
radius_1(219)	6,01135
radius_1(220)	5,43538
radius_1(221)	5,60143
radius_1(222)	5,92462
radius_1(223)	5,66296
radius_1(224)	5,53703
radius_1(225)	6,0835
radius_1(226)	5,98236
radius_1(227)	5,53857
radius_1(228)	5,05568
radius_1(229)	5,62357
radius_1(230)	5,91986
radius_1(231)	6
radius_1(232)	5,9823
radius_1(233)	5,77499
radius_1(234)	5,73139
radius_1(235)	5,7937
radius_1(236)	5,50909
radius_1(237)	5,77975
radius_1(238)	5,76318
radius_1(239)	5,89148
radius_1(240)	5,89793
radius_1(241)	5,83887
radius_1(242)	5,77818
radius_1(243)	5,65752
radius_1(244)	5,44112
radius_1(245)	5,66515
radius_1(246)	5,57019
radius_1(247)	5,68805
radius_1(248)	5,57483
radius_1(249)	5,68542
radius_1(250)	5,68375
radius_1(251)	5,62433
radius_1(252)	5,59699
radius_1(253)	6,03772
radius_1(254)	5,56622
radius_1(255)	5,68146
radius_1(256)	5,78748
radius_1(257)	5,98535
radius_1(258)	5,71527
radius_1(259)	6,0105
radius_1(260)	5,84357
radius_1(261)	5,69073
radius_1(262)	5,77986
radius_1(263)	5,57075
radius_1(264)	5,56817
radius_1(265)	5,71057
radius_1(266)	5,31543
radius_1(267)	5,68713
radius_1(268)	5,73473
radius_1(269)	5,3692
radius_1(270)	5,61274
radius_1(271)	5,67242
radius_1(272)	5,45979
radius_1(273)	5,59332
radius_1(274)	5,70639
radius_1(275)	5,62288
radius_1(276)	5,76605
radius_1(277)	5,74685
radius_1(278)	5,77614
radius_1(279)	5,89056
radius_1(280)	5,62251
radius_1(281)	5,74829
radius_1(282)	5,55824
radius_1(283)	5,83948
radius_1(284)	5,8222
radius_1(285)	5,96103
radius_1(286)	5,8623
radius_1(287)	5,90076
radius_1(288)	5,90332
radius_1(289)	5,68246
radius_1(290)	5,89392
radius_1(291)	5,81281
radius_1(292)	5,97868
radius_1(293)	6,10432
radius_1(294)	5,77159
radius_1(295)	6,00439
radius_1(296)	5,57322
radius_1(297)	6,12503
radius_1(298)	5,94841
radius_1(299)	6,0874
radius_1(300)	5,9823
radius_1(301)	5,88611
radius_1(302)	5,61066
radius_1(303)	5,91315
radius_1(304)	5,71421
radius_1(305)	5,6705
radius_1(306)	6,03162
radius_1(307)	5,95386
radius_1(308)	5,79598
radius_1(309)	5,88682
radius_1(310)	5,7784
radius_1(311)	5,94173
radius_1(312)	5,91681
radius_1(313)	5,85235
radius_1(314)	5,62059
radius_1(315)	5,72706
radius_1(316)	5,9549
radius_1(317)	5,86216
radius_1(318)	5,9165
radius_1(319)	5,94556
radius_1(320)	5,64567
radius_1(321)	5,48126
radius_1(322)	5,66669
radius_1(323)	5,81933
radius_1(324)	5,8581
radius_1(325)	5,18378
radius_1(326)	5,18799
radius_1(327)	5,5238
radius_1(328)	5,65278
radius_1(329)	5,5521
radius_1(330)	5,50238
radius_1(331)	5,54895
radius_1(332)	5,578
radius_1(333)	5,47047
radius_1(334)	5,35242
radius_1(335)	5,45545
radius_1(336)	5,08399
radius_1(337)	5,75267
radius_1(338)	5,43939
radius_1(339)	5,29907
radius_1(340)	5,68707
radius_1(341)	5,53644
radius_1(342)	5,59705
radius_1(343)	5,79541
radius_1(344)	5,54895
radius_1(345)	5,68707
radius_1(346)	5,5238
radius_1(347)	5,4353
radius_1(348)	5,85729
radius_1(349)	5,6455
radius_1(350)	5,55941
radius_1(351)	5,54877
radius_1(352)	5,62867
radius_1(353)	5,63038
radius_1(354)	5,67493
radius_1(355)	5,62193
radius_1(356)	5,99715
radius_1(357)	5,64115
radius_1(358)	5,84966
radius_1(359)	5,7802
radius_1(360)	5,55742
radius_1(361)	5,98467
radius_1(362)	5,99512
radius_1(363)	6,01696
radius_1(364)	5,77638
radius_1(365)	5,79604
radius_1(366)	5,81934
radius_1(367)	5,90186
radius_1(368)	6,06267
radius_1(369)	5,82694
radius_1(370)	5,94139
radius_1(371)	6,00406
radius_1(372)	5,60048
radius_1(373)	5,89505
radius_1(374)	5,82404
radius_1(375)	5,3586
radius_1(376)	5,68966
radius_1(377)	5,9042
radius_1(378)	5,61059
radius_1(379)	5,67842
radius_1(380)	5,76392
radius_1(381)	5,57451
radius_1(382)	5,91269
radius_1(383)	5,762
radius_1(384)	5,58711
radius_1(385)	5,66382
radius_1(386)	5,41748
radius_1(387)	5,58093
radius_1(388)	5,89724
radius_1(389)	5,62827
radius_1(390)	5,86155
radius_1(391)	6,02686
radius_1(392)	5,75348
radius_1(393)	5,41513
radius_1(394)	6,06989
radius_1(395)	5,84998
radius_1(396)	5,60437
radius_1(397)	5,75616
radius_1(398)	5,52817
radius_1(399)	5,62226
radius_1(400)	5,4595
radius_1(401)	5,40668
radius_1(402)	5,87884
radius_1(403)	6,15141
radius_1(404)	5,91943
radius_1(405)	5,36084
radius_1(406)	5,44806
radius_1(407)	5,74665
radius_1(408)	5,61306
radius_1(409)	5,52625
radius_1(410)	5,5238
radius_1(411)	5,30267
radius_1(412)	5,22601
radius_1(413)	5,8988
radius_1(414)	5,5238
radius_1(415)	5,16919
radius_1(416)	5,71295
radius_1(417)	5,70979
radius_1(418)	5,21655
radius_1(419)	5,56951
radius_1(420)	5,69397
radius_1(421)	5,11998
radius_1(422)	5,62683
radius_1(423)	5,65139
radius_1(424)	5,65839
radius_1(425)	5,53168
radius_1(426)	5,53845
radius_1(427)	5,74011
radius_1(428)	5,76954
radius_1(429)	5,84028
radius_1(430)	5,8358
radius_1(431)	5,73834
radius_1(432)	5,90034
radius_1(433)	5,55563
radius_1(434)	5,97101
radius_1(435)	6,02617
radius_1(436)	6,06018
radius_1(437)	5,9512
radius_1(438)	6,1371
radius_1(439)	6,1543
radius_1(440)	6,22653
radius_1(441)	6,11787
radius_1(442)	6,32962
radius_1(443)	5,92008
radius_1(444)	6,20569
radius_1(445)	6,26359
radius_1(446)	6,0062
radius_1(447)	6,10072
radius_1(448)	6,06787
radius_1(449)	6,18943
radius_1(450)	6,07057
radius_1(451)	5,78949
radius_1(452)	5,78514
radius_1(453)	5,91154
radius_1(454)	5,94117
radius_1(455)	5,94061
radius_1(456)	5,90691
radius_1(457)	5,86144
radius_1(458)	5,88983
radius_1(459)	6,08572
radius_1(460)	5,95501
radius_1(461)	6,10651
radius_1(462)	6,28185
radius_1(463)	6,11537
radius_1(464)	6,05783
radius_1(465)	6,39793
radius_1(466)	6,14708
radius_1(467)	6,11684
radius_1(468)	6,33201
radius_1(469)	6,0367
radius_1(470)	5,90208
radius_1(471)	5,99335
radius_1(472)	5,74916
radius_1(473)	5,51117
radius_1(474)	5,77023
radius_1(475)	6,02125
radius_1(476)	5,87018
radius_1(477)	5,66144
radius_1(478)	5,68079
radius_1(479)	5,69555
radius_1(480)	5,58246
radius_1(481)	5,65793
radius_1(482)	5,98608
radius_1(483)	5,66264
radius_1(484)	6,02692
radius_1(485)	5,56916
radius_1(486)	5,54895
radius_1(487)	5,77918
radius_1(488)	5,78143
radius_1(489)	5,86642
radius_1(490)	5,47821
radius_1(491)	5,55243
radius_1(492)	5,52332
radius_1(493)	5,73797
radius_1(494)	5,76122
radius_1(495)	5,62257
radius_1(496)	5,73034
radius_1(497)	5,7443
radius_1(498)	6,0392
radius_1(499)	5,67566
radius_1(500)	5,52957
radius_1(501)	5,50851
radius_1(502)	5,70662
radius_1(503)	6,14264
radius_1(504)	5,84907
radius_1(505)	6,04287
radius_1(506)	5,47625
radius_1(507)	5,64515
radius_1(508)	5,82806
radius_1(509)	6,02155
radius_1(510)	6,35565
radius_1(511)	5,56113
radius_1(512)	5,93027
radius_1(513)	6,28823
radius_1(514)	6,12929
radius_1(515)	6,08932
radius_1(516)	6,4388
radius_1(517)	6,3085
radius_1(518)	6,19817
radius_1(519)	6,30102
radius_1(520)	6,31117
radius_1(521)	6,50838
radius_1(522)	6,36027
radius_1(523)	6,51152
radius_1(524)	7,07536
radius_1(525)	6,91893
radius_1(526)	7,16413
radius_1(527)	7,01108
radius_1(528)	6,97166
radius_1(529)	6,84865
radius_1(530)	6,93151
radius_1(531)	6,65504
radius_1(532)	6,56255
radius_1(533)	6,57655
radius_1(534)	6,93671
radius_1(535)	7,05657
radius_1(536)	6,93126
radius_1(537)	6,95742
radius_1(538)	6,31181
radius_1(539)	6,29788
radius_1(540)	6,33395
radius_1(541)	6,40049
radius_1(542)	6,31303
radius_1(543)	6,42571
radius_1(544)	6,41907
radius_1(545)	6,19286
radius_1(546)	6,12985
radius_1(547)	5,95433
radius_1(548)	6,07777
radius_1(549)	6,05564
radius_1(550)	6,03904
radius_1(551)	5,52224
radius_1(552)	6,01825
radius_1(553)	6,18349
radius_1(554)	5,85364
radius_1(555)	6,21095
radius_1(556)	6,30376
radius_1(557)	6,14496
radius_1(558)	6,26585
radius_1(559)	6,14181
radius_1(560)	5,78912
radius_1(561)	5,96641
radius_1(562)	6,20102
radius_1(563)	5,86009
radius_1(564)	6,15629
radius_1(565)	6,18761
radius_1(566)	6,16024
radius_1(567)	5,98305
radius_1(568)	6,02215
radius_1(569)	6,21027
radius_1(570)	6,375
radius_1(571)	6,43703
radius_1(572)	6,20036
radius_1(573)	6,36568
radius_1(574)	6,63961
radius_1(575)	6,49089
radius_1(576)	6,58485
radius_1(577)	6,69688
radius_1(578)	6,53517
radius_1(579)	6,07648
radius_1(580)	5,91028
radius_1(581)	6,32118
radius_1(582)	6,23777
radius_1(583)	6,4291
radius_1(584)	6,48783
radius_1(585)	6,42796
radius_1(586)	6,66501
radius_1(587)	6,30872
radius_1(588)	6,59089
radius_1(589)	6,38684
radius_1(590)	6,65008
radius_1(591)	6,38118
radius_1(592)	6,67567
radius_1(593)	6,54527
radius_1(594)	6,90842
radius_1(595)	6,3878
radius_1(596)	6,54913
