	larva(0)
spinepoint_1_x(408)	874
spinepoint_1_x(409)	874
spinepoint_1_x(410)	875
spinepoint_1_x(411)	873
spinepoint_1_x(412)	873
spinepoint_1_x(413)	872
spinepoint_1_x(414)	873
spinepoint_1_x(415)	872
spinepoint_1_x(416)	874
spinepoint_1_x(417)	874
spinepoint_1_x(418)	876
spinepoint_1_x(419)	876
spinepoint_1_x(420)	873
spinepoint_1_x(421)	877
spinepoint_1_x(422)	877
spinepoint_1_x(423)	878
spinepoint_1_x(424)	876
spinepoint_1_x(425)	878
spinepoint_1_x(426)	875
spinepoint_1_x(427)	876
spinepoint_1_x(428)	878
spinepoint_1_x(429)	876
spinepoint_1_x(430)	877
spinepoint_1_x(431)	876
spinepoint_1_x(432)	878
spinepoint_1_x(433)	875
spinepoint_1_x(434)	876
spinepoint_1_x(435)	875
spinepoint_1_x(436)	873
spinepoint_1_x(437)	873
spinepoint_1_x(438)	875
spinepoint_1_x(439)	876
spinepoint_1_x(440)	878
spinepoint_1_x(441)	879
spinepoint_1_x(442)	881
spinepoint_1_x(443)	885
spinepoint_1_x(444)	884
spinepoint_1_x(445)	886
spinepoint_1_x(446)	885
spinepoint_1_x(447)	882
spinepoint_1_x(448)	883
spinepoint_1_x(449)	882
spinepoint_1_x(450)	882
spinepoint_1_x(451)	883
spinepoint_1_x(452)	883
spinepoint_1_x(453)	882
spinepoint_1_x(454)	883
spinepoint_1_x(455)	883
spinepoint_1_x(456)	883
spinepoint_1_x(457)	883
spinepoint_1_x(458)	885
spinepoint_1_x(459)	884
spinepoint_1_x(460)	885
spinepoint_1_x(461)	885
spinepoint_1_x(462)	885
spinepoint_1_x(463)	886
spinepoint_1_x(464)	887
spinepoint_1_x(465)	886
spinepoint_1_x(466)	886
spinepoint_1_x(467)	887
spinepoint_1_x(468)	887
spinepoint_1_x(469)	888
spinepoint_1_x(470)	888
spinepoint_1_x(471)	888
spinepoint_1_x(472)	888
spinepoint_1_x(473)	889
spinepoint_1_x(474)	888
spinepoint_1_x(475)	887
spinepoint_1_x(476)	887
spinepoint_1_x(477)	889
spinepoint_1_x(478)	888
spinepoint_1_x(479)	886
spinepoint_1_x(480)	886
spinepoint_1_x(481)	885
spinepoint_1_x(482)	884
spinepoint_1_x(483)	885
spinepoint_1_x(484)	884
spinepoint_1_x(485)	884
spinepoint_1_x(486)	881
spinepoint_1_x(487)	883
spinepoint_1_x(488)	882
spinepoint_1_x(489)	883
spinepoint_1_x(490)	882
spinepoint_1_x(491)	885
spinepoint_1_x(492)	884
spinepoint_1_x(493)	886
spinepoint_1_x(494)	887
spinepoint_1_x(495)	887
spinepoint_1_x(496)	888
spinepoint_1_x(497)	888
spinepoint_1_x(498)	886
spinepoint_1_x(499)	889
spinepoint_1_x(500)	889
spinepoint_1_x(501)	890
spinepoint_1_x(502)	890
spinepoint_1_x(503)	889
spinepoint_1_x(504)	890
spinepoint_1_x(505)	893
spinepoint_1_x(506)	892
spinepoint_1_x(507)	891
spinepoint_1_x(508)	893
spinepoint_1_x(509)	895
spinepoint_1_x(510)	891
spinepoint_1_x(511)	894
spinepoint_1_x(512)	892
spinepoint_1_x(513)	895
spinepoint_1_x(514)	892
spinepoint_1_x(515)	894
spinepoint_1_x(516)	894
spinepoint_1_x(517)	891
spinepoint_1_x(518)	890
spinepoint_1_x(519)	892
spinepoint_1_x(520)	889
spinepoint_1_x(521)	891
spinepoint_1_x(522)	891
spinepoint_1_x(523)	888
spinepoint_1_x(524)	887
spinepoint_1_x(525)	887
spinepoint_1_x(526)	890
spinepoint_1_x(527)	888
spinepoint_1_x(528)	890
spinepoint_1_x(529)	891
spinepoint_1_x(530)	889
spinepoint_1_x(531)	891
spinepoint_1_x(532)	890
spinepoint_1_x(533)	889
spinepoint_1_x(534)	892
spinepoint_1_x(535)	890
spinepoint_1_x(536)	890
spinepoint_1_x(537)	894
spinepoint_1_x(538)	894
spinepoint_1_x(539)	894
spinepoint_1_x(540)	894
spinepoint_1_x(541)	894
spinepoint_1_x(542)	890
spinepoint_1_x(543)	891
spinepoint_1_x(544)	893
spinepoint_1_x(545)	890
spinepoint_1_x(546)	890
spinepoint_1_x(547)	892
spinepoint_1_x(548)	889
spinepoint_1_x(549)	890
spinepoint_1_x(550)	889
spinepoint_1_x(551)	891
spinepoint_1_x(552)	887
spinepoint_1_x(553)	890
spinepoint_1_x(554)	891
spinepoint_1_x(555)	890
spinepoint_1_x(556)	891
spinepoint_1_x(557)	892
spinepoint_1_x(558)	892
spinepoint_1_x(559)	893
spinepoint_1_x(560)	894
spinepoint_1_x(561)	894
spinepoint_1_x(562)	895
spinepoint_1_x(563)	896
spinepoint_1_x(564)	898
spinepoint_1_x(565)	897
spinepoint_1_x(566)	897
spinepoint_1_x(567)	897
spinepoint_1_x(568)	898
spinepoint_1_x(569)	898
spinepoint_1_x(570)	897
spinepoint_1_x(571)	900
spinepoint_1_x(572)	903
spinepoint_1_x(573)	902
spinepoint_1_x(574)	904
spinepoint_1_x(575)	903
spinepoint_1_x(576)	904
spinepoint_1_x(577)	904
spinepoint_1_x(578)	905
spinepoint_1_x(579)	901
spinepoint_1_x(580)	898
spinepoint_1_x(581)	897
spinepoint_1_x(582)	898
spinepoint_1_x(583)	895
spinepoint_1_x(584)	895
spinepoint_1_x(585)	894
spinepoint_1_x(586)	893
spinepoint_1_x(587)	892
spinepoint_1_x(588)	893
spinepoint_1_x(589)	892
spinepoint_1_x(590)	894
spinepoint_1_x(591)	893
spinepoint_1_x(592)	894
spinepoint_1_x(593)	894
spinepoint_1_x(594)	894
spinepoint_1_x(595)	893
spinepoint_1_x(596)	894
spinepoint_1_x(597)	894
spinepoint_1_x(598)	894
spinepoint_1_x(599)	893
spinepoint_1_x(600)	895
spinepoint_1_x(601)	895
spinepoint_1_x(602)	894
spinepoint_1_x(603)	895
spinepoint_1_x(604)	895
spinepoint_1_x(605)	895
spinepoint_1_x(606)	895
spinepoint_1_x(607)	895
spinepoint_1_x(608)	896
spinepoint_1_x(609)	896
spinepoint_1_x(610)	896
spinepoint_1_x(611)	896
spinepoint_1_x(612)	897
spinepoint_1_x(613)	897
spinepoint_1_x(614)	893
spinepoint_1_x(615)	892
spinepoint_1_x(616)	892
spinepoint_1_x(617)	892
spinepoint_1_x(618)	892
spinepoint_1_x(619)	892
spinepoint_1_x(620)	893
spinepoint_1_x(621)	892
spinepoint_1_x(622)	895
spinepoint_1_x(623)	897
spinepoint_1_x(624)	897
spinepoint_1_x(625)	898
spinepoint_1_x(626)	898
spinepoint_1_x(627)	898
spinepoint_1_x(628)	898
spinepoint_1_x(629)	896
spinepoint_1_x(630)	899
spinepoint_1_x(631)	897
spinepoint_1_x(632)	898
spinepoint_1_x(633)	897
spinepoint_1_x(634)	896
spinepoint_1_x(635)	896
spinepoint_1_x(636)	896
spinepoint_1_x(637)	897
spinepoint_1_x(638)	897
spinepoint_1_x(639)	897
spinepoint_1_x(640)	897
spinepoint_1_x(641)	896
spinepoint_1_x(642)	898
spinepoint_1_x(643)	898
spinepoint_1_x(644)	897
spinepoint_1_x(645)	897
spinepoint_1_x(646)	897
spinepoint_1_x(647)	897
spinepoint_1_x(648)	897
spinepoint_1_x(649)	898
spinepoint_1_x(650)	898
spinepoint_1_x(651)	899
spinepoint_1_x(652)	899
spinepoint_1_x(653)	899
spinepoint_1_x(654)	900
spinepoint_1_x(655)	899
spinepoint_1_x(656)	898
spinepoint_1_x(657)	900
spinepoint_1_x(658)	900
spinepoint_1_x(659)	899
spinepoint_1_x(660)	898
spinepoint_1_x(661)	898
spinepoint_1_x(662)	898
spinepoint_1_x(663)	899
spinepoint_1_x(664)	898
spinepoint_1_x(665)	899
spinepoint_1_x(666)	899
spinepoint_1_x(667)	900
spinepoint_1_x(668)	898
spinepoint_1_x(669)	898
spinepoint_1_x(670)	898
spinepoint_1_x(671)	897
spinepoint_1_x(672)	897
spinepoint_1_x(673)	898
spinepoint_1_x(674)	897
spinepoint_1_x(675)	897
spinepoint_1_x(676)	897
spinepoint_1_x(677)	897
spinepoint_1_x(678)	896
spinepoint_1_x(679)	893
spinepoint_1_x(680)	893
spinepoint_1_x(681)	893
spinepoint_1_x(682)	896
spinepoint_1_x(683)	896
spinepoint_1_x(684)	899
spinepoint_1_x(685)	902
spinepoint_1_x(686)	904
spinepoint_1_x(687)	904
spinepoint_1_x(688)	906
spinepoint_1_x(689)	909
spinepoint_1_x(690)	908
spinepoint_1_x(691)	909
spinepoint_1_x(692)	909
spinepoint_1_x(693)	910
spinepoint_1_x(694)	912
spinepoint_1_x(695)	910
spinepoint_1_x(696)	912
spinepoint_1_x(697)	910
spinepoint_1_x(698)	910
spinepoint_1_x(699)	913
spinepoint_1_x(700)	914
spinepoint_1_x(701)	912
spinepoint_1_x(702)	917
spinepoint_1_x(703)	917
spinepoint_1_x(704)	917
spinepoint_1_x(705)	918
spinepoint_1_x(706)	918
spinepoint_1_x(707)	919
spinepoint_1_x(708)	919
spinepoint_1_x(709)	921
spinepoint_1_x(710)	922
spinepoint_1_x(711)	924
spinepoint_1_x(712)	926
spinepoint_1_x(713)	925
spinepoint_1_x(714)	930
spinepoint_1_x(715)	927
spinepoint_1_x(716)	929
spinepoint_1_x(717)	930
spinepoint_1_x(718)	929
spinepoint_1_x(719)	928
spinepoint_1_x(720)	931
spinepoint_1_x(721)	932
spinepoint_1_x(722)	933
spinepoint_1_x(723)	933
spinepoint_1_x(724)	932
spinepoint_1_x(725)	933
spinepoint_1_x(726)	937
spinepoint_1_x(727)	935
spinepoint_1_x(728)	936
spinepoint_1_x(729)	937
spinepoint_1_x(730)	936
spinepoint_1_x(731)	938
spinepoint_1_x(732)	938
spinepoint_1_x(733)	936
spinepoint_1_x(734)	935
spinepoint_1_x(735)	935
spinepoint_1_x(736)	938
spinepoint_1_x(737)	933
spinepoint_1_x(738)	933
spinepoint_1_x(739)	936
spinepoint_1_x(740)	935
spinepoint_1_x(741)	939
spinepoint_1_x(742)	941
spinepoint_1_x(743)	942
spinepoint_1_x(744)	943
spinepoint_1_x(745)	940
spinepoint_1_x(746)	941
spinepoint_1_x(747)	939
spinepoint_1_x(748)	939
spinepoint_1_x(749)	940
spinepoint_1_x(750)	939
spinepoint_1_x(751)	942
spinepoint_1_x(752)	944
spinepoint_1_x(753)	945
spinepoint_1_x(754)	946
spinepoint_1_x(755)	947
spinepoint_1_x(756)	948
spinepoint_1_x(757)	948
spinepoint_1_x(758)	950
spinepoint_1_x(759)	952
spinepoint_1_x(760)	954
spinepoint_1_x(761)	957
spinepoint_1_x(762)	957
spinepoint_1_x(763)	957
spinepoint_1_x(764)	960
spinepoint_1_x(765)	958
spinepoint_1_x(766)	956
spinepoint_1_x(767)	956
spinepoint_1_x(768)	958
spinepoint_1_x(769)	956
spinepoint_1_x(770)	959
spinepoint_1_x(771)	959
spinepoint_1_x(772)	961
spinepoint_1_x(773)	960
spinepoint_1_x(774)	958
spinepoint_1_x(775)	961
spinepoint_1_x(776)	960
spinepoint_1_x(777)	962
spinepoint_1_x(778)	963
spinepoint_1_x(779)	965
spinepoint_1_x(780)	968
spinepoint_1_x(781)	968
spinepoint_1_x(782)	970
spinepoint_1_x(783)	970
spinepoint_1_x(784)	971
spinepoint_1_x(785)	974
spinepoint_1_x(786)	974
spinepoint_1_x(787)	976
spinepoint_1_x(788)	974
spinepoint_1_x(789)	977
spinepoint_1_x(790)	977
spinepoint_1_x(791)	978
spinepoint_1_x(792)	978
spinepoint_1_x(793)	980
spinepoint_1_x(794)	979
spinepoint_1_x(795)	979
spinepoint_1_x(796)	978
spinepoint_1_x(797)	981
spinepoint_1_x(798)	982
spinepoint_1_x(799)	982
spinepoint_1_x(800)	983
spinepoint_1_x(801)	984
spinepoint_1_x(802)	985
spinepoint_1_x(803)	987
spinepoint_1_x(804)	989
spinepoint_1_x(805)	989
spinepoint_1_x(806)	989
spinepoint_1_x(807)	991
spinepoint_1_x(808)	991
spinepoint_1_x(809)	991
spinepoint_1_x(810)	990
spinepoint_1_x(811)	992
spinepoint_1_x(812)	994
spinepoint_1_x(813)	995
spinepoint_1_x(814)	994
spinepoint_1_x(815)	996
spinepoint_1_x(816)	997
spinepoint_1_x(817)	1000
spinepoint_1_x(818)	1002
spinepoint_1_x(819)	1001
spinepoint_1_x(820)	1001
spinepoint_1_x(821)	1001
spinepoint_1_x(822)	1002
spinepoint_1_x(823)	1005
spinepoint_1_x(824)	1005
spinepoint_1_x(825)	1006
spinepoint_1_x(826)	1007
spinepoint_1_x(827)	1008
spinepoint_1_x(828)	1011
spinepoint_1_x(829)	1011
spinepoint_1_x(830)	1010
spinepoint_1_x(831)	1014
spinepoint_1_x(832)	1014
spinepoint_1_x(833)	1017
spinepoint_1_x(834)	1014
spinepoint_1_x(835)	1014
spinepoint_1_x(836)	1017
spinepoint_1_x(837)	1014
spinepoint_1_x(838)	1015
spinepoint_1_x(839)	1015
spinepoint_1_x(840)	1019
spinepoint_1_x(841)	1021
spinepoint_1_x(842)	1021
spinepoint_1_x(843)	1019
spinepoint_1_x(844)	1019
spinepoint_1_x(845)	1022
spinepoint_1_x(846)	1022
spinepoint_1_x(847)	1022
spinepoint_1_x(848)	1022
spinepoint_1_x(849)	1022
spinepoint_1_x(850)	1024
spinepoint_1_x(851)	1024
spinepoint_1_x(852)	1024
spinepoint_1_x(853)	1025
spinepoint_1_x(854)	1027
spinepoint_1_x(855)	1028
spinepoint_1_x(856)	1030
spinepoint_1_x(857)	1029
spinepoint_1_x(858)	1028
spinepoint_1_x(859)	1030
spinepoint_1_x(860)	1035
spinepoint_1_x(861)	1033
spinepoint_1_x(862)	1034
spinepoint_1_x(863)	1034
spinepoint_1_x(864)	1033
spinepoint_1_x(865)	1033
spinepoint_1_x(866)	1035
spinepoint_1_x(867)	1037
spinepoint_1_x(868)	1036
spinepoint_1_x(869)	1037
spinepoint_1_x(870)	1038
spinepoint_1_x(871)	1038
spinepoint_1_x(872)	1039
spinepoint_1_x(873)	1038
spinepoint_1_x(874)	1039
spinepoint_1_x(875)	1037
spinepoint_1_x(876)	1038
spinepoint_1_x(877)	1040
spinepoint_1_x(878)	1041
spinepoint_1_x(879)	1039
spinepoint_1_x(880)	1036
spinepoint_1_x(881)	1033
spinepoint_1_x(882)	1034
spinepoint_1_x(883)	1031
spinepoint_1_x(884)	1034
spinepoint_1_x(885)	1035
spinepoint_1_x(886)	1034
spinepoint_1_x(887)	1035
spinepoint_1_x(888)	1035
spinepoint_1_x(889)	1033
spinepoint_1_x(890)	1032
spinepoint_1_x(891)	1035
spinepoint_1_x(892)	1036
spinepoint_1_x(893)	1037
spinepoint_1_x(894)	1037
spinepoint_1_x(895)	1039
spinepoint_1_x(896)	1037
spinepoint_1_x(897)	1040
spinepoint_1_x(898)	1033
spinepoint_1_x(899)	1034
spinepoint_1_x(900)	1033
spinepoint_1_x(901)	1033
spinepoint_1_x(902)	1033
spinepoint_1_x(903)	1034
spinepoint_1_x(904)	1033
spinepoint_1_x(905)	1032
spinepoint_1_x(906)	1033
spinepoint_1_x(907)	1034
spinepoint_1_x(908)	1034
spinepoint_1_x(909)	1035
spinepoint_1_x(910)	1039
spinepoint_1_x(911)	1039
spinepoint_1_x(912)	1040
spinepoint_1_x(913)	1039
spinepoint_1_x(914)	1040
spinepoint_1_x(915)	1041
spinepoint_1_x(916)	1040
spinepoint_1_x(917)	1040
spinepoint_1_x(918)	1040
spinepoint_1_x(919)	1041
spinepoint_1_x(920)	1044
spinepoint_1_x(921)	1043
spinepoint_1_x(922)	1044
spinepoint_1_x(923)	1045
spinepoint_1_x(924)	1045
spinepoint_1_x(925)	1046
spinepoint_1_x(926)	1047
spinepoint_1_x(927)	1047
spinepoint_1_x(928)	1045
spinepoint_1_x(929)	1047
spinepoint_1_x(930)	1048
spinepoint_1_x(931)	1051
spinepoint_1_x(932)	1051
spinepoint_1_x(933)	1053
spinepoint_1_x(934)	1052
spinepoint_1_x(935)	1052
spinepoint_1_x(936)	1052
spinepoint_1_x(937)	1052
spinepoint_1_x(938)	1053
spinepoint_1_x(939)	1054
spinepoint_1_x(940)	1055
spinepoint_1_x(941)	1057
spinepoint_1_x(942)	1056
spinepoint_1_x(943)	1057
spinepoint_1_x(944)	1058
spinepoint_1_x(945)	1057
spinepoint_1_x(946)	1057
spinepoint_1_x(947)	1058
spinepoint_1_x(948)	1060
spinepoint_1_x(949)	1061
spinepoint_1_x(950)	1063
spinepoint_1_x(951)	1064
spinepoint_1_x(952)	1065
spinepoint_1_x(953)	1064
spinepoint_1_x(954)	1064
spinepoint_1_x(955)	1064
spinepoint_1_x(956)	1065
spinepoint_1_x(957)	1068
spinepoint_1_x(958)	1067
spinepoint_1_x(959)	1068
spinepoint_1_x(960)	1069
spinepoint_1_x(961)	1069
spinepoint_1_x(962)	1069
spinepoint_1_x(963)	1069
spinepoint_1_x(964)	1069
spinepoint_1_x(965)	1069
spinepoint_1_x(966)	1072
spinepoint_1_x(967)	1070
spinepoint_1_y(0)	1030
spinepoint_1_y(1)	1034
spinepoint_1_y(2)	1034
spinepoint_1_y(3)	1039
spinepoint_1_y(4)	1039
spinepoint_1_y(5)	1043
spinepoint_1_y(6)	1042
spinepoint_1_y(7)	1044
spinepoint_1_y(8)	1045
spinepoint_1_y(9)	1045
spinepoint_1_y(10)	1044
spinepoint_1_y(11)	1049
spinepoint_1_y(12)	1050
spinepoint_1_y(13)	1052
spinepoint_1_y(14)	1054
spinepoint_1_y(15)	1055
spinepoint_1_y(16)	1055
spinepoint_1_y(17)	1054
spinepoint_1_y(18)	1057
spinepoint_1_y(19)	1062
spinepoint_1_y(20)	1064
spinepoint_1_y(21)	1064
spinepoint_1_y(22)	1067
spinepoint_1_y(23)	1067
spinepoint_1_y(24)	1068
spinepoint_1_y(25)	1071
spinepoint_1_y(26)	1072
spinepoint_1_y(27)	1073
spinepoint_1_y(28)	1074
spinepoint_1_y(29)	1075
spinepoint_1_y(30)	1078
spinepoint_1_y(31)	1074
spinepoint_1_y(32)	1075
spinepoint_1_y(33)	1075
spinepoint_1_y(34)	1078
spinepoint_1_y(35)	1084
spinepoint_1_y(36)	1088
spinepoint_1_y(37)	1087
spinepoint_1_y(38)	1089
spinepoint_1_y(39)	1086
spinepoint_1_y(40)	1083
spinepoint_1_y(41)	1081
spinepoint_1_y(42)	1081
spinepoint_1_y(43)	1080
spinepoint_1_y(44)	1082
spinepoint_1_y(45)	1078
spinepoint_1_y(46)	1080
spinepoint_1_y(47)	1082
spinepoint_1_y(48)	1079
spinepoint_1_y(49)	1083
spinepoint_1_y(50)	1088
spinepoint_1_y(51)	1091
spinepoint_1_y(52)	1088
spinepoint_1_y(53)	1089
spinepoint_1_y(54)	1090
spinepoint_1_y(55)	1090
spinepoint_1_y(56)	1088
spinepoint_1_y(57)	1091
spinepoint_1_y(58)	1094
spinepoint_1_y(59)	1094
spinepoint_1_y(60)	1095
spinepoint_1_y(61)	1097
spinepoint_1_y(62)	1100
spinepoint_1_y(63)	1099
spinepoint_1_y(64)	1096
spinepoint_1_y(65)	1091
spinepoint_1_y(66)	1091
spinepoint_1_y(67)	1092
spinepoint_1_y(68)	1092
spinepoint_1_y(69)	1093
spinepoint_1_y(70)	1096
spinepoint_1_y(71)	1102
spinepoint_1_y(72)	1103
spinepoint_1_y(73)	1103
spinepoint_1_y(74)	1103
spinepoint_1_y(75)	1104
spinepoint_1_y(76)	1104
spinepoint_1_y(77)	1104
spinepoint_1_y(78)	1105
spinepoint_1_y(79)	1105
spinepoint_1_y(80)	1097
spinepoint_1_y(81)	1092
spinepoint_1_y(82)	1089
spinepoint_1_y(83)	1085
spinepoint_1_y(84)	1080
spinepoint_1_y(85)	1079
spinepoint_1_y(86)	1080
spinepoint_1_y(87)	1080
spinepoint_1_y(88)	1077
spinepoint_1_y(89)	1077
spinepoint_1_y(90)	1079
spinepoint_1_y(91)	1081
spinepoint_1_y(92)	1083
spinepoint_1_y(93)	1086
spinepoint_1_y(94)	1088
spinepoint_1_y(95)	1095
spinepoint_1_y(96)	1097
spinepoint_1_y(97)	1098
spinepoint_1_y(98)	1097
spinepoint_1_y(99)	1097
spinepoint_1_y(100)	1096
spinepoint_1_y(101)	1094
spinepoint_1_y(102)	1093
spinepoint_1_y(103)	1095
spinepoint_1_y(104)	1096
spinepoint_1_y(105)	1096
spinepoint_1_y(106)	1096
spinepoint_1_y(107)	1096
spinepoint_1_y(108)	1096
spinepoint_1_y(109)	1097
spinepoint_1_y(110)	1105
spinepoint_1_y(111)	1105
spinepoint_1_y(112)	1104
spinepoint_1_y(113)	1104
spinepoint_1_y(114)	1104
spinepoint_1_y(115)	1104
spinepoint_1_y(116)	1101
spinepoint_1_y(117)	1097
spinepoint_1_y(118)	1094
spinepoint_1_y(119)	1093
spinepoint_1_y(120)	1094
spinepoint_1_y(121)	1094
spinepoint_1_y(122)	1093
spinepoint_1_y(123)	1093
spinepoint_1_y(124)	1094
spinepoint_1_y(125)	1092
spinepoint_1_y(126)	1092
spinepoint_1_y(127)	1092
spinepoint_1_y(128)	1092
spinepoint_1_y(129)	1092
spinepoint_1_y(130)	1092
spinepoint_1_y(131)	1092
spinepoint_1_y(132)	1092
spinepoint_1_y(133)	1091
spinepoint_1_y(134)	1091
spinepoint_1_y(135)	1092
spinepoint_1_y(136)	1095
spinepoint_1_y(137)	1098
spinepoint_1_y(138)	1098
spinepoint_1_y(139)	1097
spinepoint_1_y(140)	1096
spinepoint_1_y(141)	1095
spinepoint_1_y(142)	1094
spinepoint_1_y(143)	1094
spinepoint_1_y(144)	1094
spinepoint_1_y(145)	1094
spinepoint_1_y(146)	1093
spinepoint_1_y(147)	1093
spinepoint_1_y(148)	1092
spinepoint_1_y(149)	1087
spinepoint_1_y(150)	1086
spinepoint_1_y(151)	1086
spinepoint_1_y(152)	1089
spinepoint_1_y(153)	1090
spinepoint_1_y(154)	1091
spinepoint_1_y(155)	1090
spinepoint_1_y(156)	1086
spinepoint_1_y(157)	1086
spinepoint_1_y(158)	1085
spinepoint_1_y(159)	1085
spinepoint_1_y(160)	1085
spinepoint_1_y(161)	1086
spinepoint_1_y(162)	1086
spinepoint_1_y(163)	1087
spinepoint_1_y(164)	1088
spinepoint_1_y(165)	1088
spinepoint_1_y(166)	1087
spinepoint_1_y(167)	1087
spinepoint_1_y(168)	1088
spinepoint_1_y(169)	1088
spinepoint_1_y(170)	1085
spinepoint_1_y(171)	1084
spinepoint_1_y(172)	1084
spinepoint_1_y(173)	1082
spinepoint_1_y(174)	1082
spinepoint_1_y(175)	1082
spinepoint_1_y(176)	1081
spinepoint_1_y(177)	1081
spinepoint_1_y(178)	1081
spinepoint_1_y(179)	1081
spinepoint_1_y(180)	1083
spinepoint_1_y(181)	1080
spinepoint_1_y(182)	1080
spinepoint_1_y(183)	1081
spinepoint_1_y(184)	1078
spinepoint_1_y(185)	1076
spinepoint_1_y(186)	1075
spinepoint_1_y(187)	1075
spinepoint_1_y(188)	1074
spinepoint_1_y(189)	1073
spinepoint_1_y(190)	1072
spinepoint_1_y(191)	1072
spinepoint_1_y(192)	1070
spinepoint_1_y(193)	1070
spinepoint_1_y(194)	1071
spinepoint_1_y(195)	1069
spinepoint_1_y(196)	1068
spinepoint_1_y(197)	1069
spinepoint_1_y(198)	1066
spinepoint_1_y(199)	1065
spinepoint_1_y(200)	1064
spinepoint_1_y(201)	1064
spinepoint_1_y(202)	1060
spinepoint_1_y(203)	1061
spinepoint_1_y(204)	1058
spinepoint_1_y(205)	1059
spinepoint_1_y(206)	1059
spinepoint_1_y(207)	1059
spinepoint_1_y(208)	1058
spinepoint_1_y(209)	1056
spinepoint_1_y(210)	1056
spinepoint_1_y(211)	1056
spinepoint_1_y(212)	1058
spinepoint_1_y(213)	1055
spinepoint_1_y(214)	1055
spinepoint_1_y(215)	1057
spinepoint_1_y(216)	1053
spinepoint_1_y(217)	1053
spinepoint_1_y(218)	1056
spinepoint_1_y(219)	1050
spinepoint_1_y(220)	1050
spinepoint_1_y(221)	1049
spinepoint_1_y(222)	1048
spinepoint_1_y(223)	1048
spinepoint_1_y(224)	1047
spinepoint_1_y(225)	1049
spinepoint_1_y(226)	1047
spinepoint_1_y(227)	1049
spinepoint_1_y(228)	1049
spinepoint_1_y(229)	1046
spinepoint_1_y(230)	1046
spinepoint_1_y(231)	1048
spinepoint_1_y(232)	1048
spinepoint_1_y(233)	1045
spinepoint_1_y(234)	1044
spinepoint_1_y(235)	1046
spinepoint_1_y(236)	1042
spinepoint_1_y(237)	1041
spinepoint_1_y(238)	1041
spinepoint_1_y(239)	1040
spinepoint_1_y(240)	1038
spinepoint_1_y(241)	1039
spinepoint_1_y(242)	1038
spinepoint_1_y(243)	1039
spinepoint_1_y(244)	1034
spinepoint_1_y(245)	1034
spinepoint_1_y(246)	1036
spinepoint_1_y(247)	1035
spinepoint_1_y(248)	1033
spinepoint_1_y(249)	1035
spinepoint_1_y(250)	1034
spinepoint_1_y(251)	1033
spinepoint_1_y(252)	1034
spinepoint_1_y(253)	1033
spinepoint_1_y(254)	1033
spinepoint_1_y(255)	1034
spinepoint_1_y(256)	1032
spinepoint_1_y(257)	1033
spinepoint_1_y(258)	1032
spinepoint_1_y(259)	1032
spinepoint_1_y(260)	1035
spinepoint_1_y(261)	1036
spinepoint_1_y(262)	1035
spinepoint_1_y(263)	1035
spinepoint_1_y(264)	1035
spinepoint_1_y(265)	1036
spinepoint_1_y(266)	1036
spinepoint_1_y(267)	1036
spinepoint_1_y(268)	1037
spinepoint_1_y(269)	1037
spinepoint_1_y(270)	1037
spinepoint_1_y(271)	1037
spinepoint_1_y(272)	1037
spinepoint_1_y(273)	1034
spinepoint_1_y(274)	1037
spinepoint_1_y(275)	1036
spinepoint_1_y(276)	1037
spinepoint_1_y(277)	1033
spinepoint_1_y(278)	1036
spinepoint_1_y(279)	1034
spinepoint_1_y(280)	1034
spinepoint_1_y(281)	1033
spinepoint_1_y(282)	1036
spinepoint_1_y(283)	1035
spinepoint_1_y(284)	1033
spinepoint_1_y(285)	1035
spinepoint_1_y(286)	1035
spinepoint_1_y(287)	1037
spinepoint_1_y(288)	1036
spinepoint_1_y(289)	1036
spinepoint_1_y(290)	1036
spinepoint_1_y(291)	1035
spinepoint_1_y(292)	1035
spinepoint_1_y(293)	1035
spinepoint_1_y(294)	1033
spinepoint_1_y(295)	1035
spinepoint_1_y(296)	1035
spinepoint_1_y(297)	1035
spinepoint_1_y(298)	1035
spinepoint_1_y(299)	1035
spinepoint_1_y(300)	1034
spinepoint_1_y(301)	1035
spinepoint_1_y(302)	1035
spinepoint_1_y(303)	1034
spinepoint_1_y(304)	1033
spinepoint_1_y(305)	1034
spinepoint_1_y(306)	1034
spinepoint_1_y(307)	1034
spinepoint_1_y(308)	1034
spinepoint_1_y(309)	1034
spinepoint_1_y(310)	1034
spinepoint_1_y(311)	1032
spinepoint_1_y(312)	1033
spinepoint_1_y(313)	1032
spinepoint_1_y(314)	1032
spinepoint_1_y(315)	1032
spinepoint_1_y(316)	1033
spinepoint_1_y(317)	1032
spinepoint_1_y(318)	1033
spinepoint_1_y(319)	1031
spinepoint_1_y(320)	1032
spinepoint_1_y(321)	1034
spinepoint_1_y(322)	1031
spinepoint_1_y(323)	1031
spinepoint_1_y(324)	1031
spinepoint_1_y(325)	1034
spinepoint_1_y(326)	1031
spinepoint_1_y(327)	1031
spinepoint_1_y(328)	1033
